A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,label
2615,22,15,30,6,1889,209,207,131,4572,0
2613,17,13,42,4,1865,208,211,138,4555,0
2612,13,13,60,8,1839,207,214,142,4537,0
2610,22,11,67,13,1812,213,217,139,4520,0
2607,5,10,85,12,1786,207,220,150,4502,0
2608,338,13,108,19,1760,190,220,169,4485,0
2612,334,13,120,23,1734,189,222,172,4468,0
2614,347,9,124,29,1708,202,225,161,4452,0
2613,350,7,134,31,1682,208,228,159,4435,0
2615,352,7,150,32,1657,208,228,158,4418,0
2616,36,10,170,27,1631,219,218,133,4402,0
2609,56,14,190,27,1606,228,208,110,4386,0
2602,37,10,201,15,1581,220,219,133,4369,0
2603,15,8,216,24,1556,213,223,147,4353,0
2601,37,11,234,24,1531,219,215,129,4338,0
2596,41,15,255,17,1507,221,207,118,4322,0
2591,41,15,268,22,1482,221,205,116,4306,0
2586,38,14,283,17,1458,219,208,121,4291,0
2581,37,14,295,19,1434,219,208,122,4276,0
2576,30,14,300,14,1410,215,208,126,4261,0
2573,6,13,300,12,1387,204,215,147,4246,0
2575,340,12,300,22,1364,195,223,166,4231,0
2579,332,10,300,29,1341,196,227,171,4216,0
2577,49,10,300,29,1296,224,219,128,4188,0
2574,54,9,300,28,1273,225,221,130,4174,0
2569,43,9,301,23,1252,222,220,132,4160,0
2566,45,12,306,22,1230,223,214,123,4146,0
2560,58,16,313,18,1209,230,205,103,4132,0
2551,54,16,323,15,1189,228,204,105,4119,0
2545,17,11,335,8,1168,211,218,142,4106,0
2547,350,8,350,13,1149,205,226,159,4093,0
2546,48,7,362,17,1129,223,225,137,4080,0
2542,67,8,376,18,1110,228,224,129,4067,0
2541,70,8,390,16,1092,229,225,129,4054,0
2536,68,8,402,16,1074,229,223,127,4042,0
2532,63,10,417,10,1057,229,220,123,4030,0
2526,59,11,430,10,1040,228,218,121,4018,0
2522,32,9,437,9,1024,218,220,137,4006,0
2520,24,12,446,7,1008,213,214,135,3995,0
2516,40,15,457,5,994,220,206,117,3983,0
2510,47,15,470,-2,979,224,205,111,3972,0
2504,46,15,484,-3,966,224,207,114,3961,0
2495,28,9,510,-5,938,217,220,139,3940,0
2494,15,7,497,16,908,214,226,149,3929,0
2492,50,8,470,18,878,224,223,133,3919,0
3041,155,20,162,7,5311,239,237,119,1744,0
3034,162,18,175,0,5329,234,242,130,1764,0
3034,168,17,192,3,5346,231,244,139,1784,0
3031,166,15,212,10,5364,232,244,139,1800,0
3031,155,15,228,10,5382,236,240,130,1800,0
3024,156,15,240,10,5400,236,241,131,1800,0
3024,169,13,240,10,5418,230,245,144,1801,0
3024,161,12,242,10,5436,232,243,140,1802,0
3021,173,9,247,13,5454,226,245,151,1804,0
3021,203,8,256,13,5473,216,247,166,1806,0
3024,178,9,268,10,5491,224,246,154,1809,0
3021,157,12,283,13,5510,233,242,138,1812,0
3018,186,9,295,17,5529,222,247,159,1816,0
3021,225,6,300,23,5547,211,246,172,1820,0
3024,191,4,301,23,5566,219,242,159,1825,0
3024,166,6,306,23,5585,225,242,151,1830,0
3021,182,9,313,23,5604,223,246,156,1836,0
3021,217,14,323,26,5623,204,253,182,1842,0
3031,217,16,335,36,5643,201,254,185,1848,0
3034,189,14,342,46,5662,220,250,160,1855,0
3070,220,12,531,98,5901,206,251,180,1974,0
3070,198,12,511,36,5922,216,250,167,1986,0
3073,202,16,488,39,5942,211,253,172,1999,0
3077,202,16,467,43,5963,211,253,172,2012,0
3080,212,15,446,39,5983,205,253,180,2026,0
3086,212,14,424,45,6004,207,253,178,2040,0
3086,207,14,404,36,6025,210,252,175,2054,0
3093,221,16,382,43,6046,199,253,188,2069,0
3100,219,13,361,46,6067,204,252,182,2084,0
3103,218,11,339,49,6088,208,250,177,2099,0
3106,219,10,319,46,6109,209,250,176,2115,0
3109,204,9,297,49,6119,215,249,168,2131,0
3109,180,9,277,39,6126,224,246,155,2147,0
3109,146,12,255,39,6134,237,238,130,2163,0
3103,148,14,234,30,6141,238,238,126,2180,0
3100,194,14,212,27,6148,217,251,164,2197,0
3106,204,15,192,29,6156,211,252,173,2215,0
3106,192,14,170,29,6163,218,250,162,2232,0
3109,180,14,150,29,6170,225,248,153,2250,0
3103,225,5,90,-9,6247,213,245,169,2442,0
3109,217,7,120,-9,6256,212,247,171,2462,0
3109,173,9,150,-6,6264,226,245,151,2483,0
3106,173,11,180,-9,6273,227,245,149,2504,0
3106,154,10,210,-16,6282,232,241,139,2524,0
3100,130,11,240,-25,6291,238,234,125,2546,0
3100,180,6,270,-28,6300,223,244,156,2567,0
3100,197,7,300,-28,6309,218,246,163,2588,0
3100,174,9,330,-28,6318,226,245,152,2610,0
3100,176,10,360,-28,6328,226,246,152,2632,0
3100,153,11,390,-28,6337,233,241,138,2654,0
3093,144,8,420,-35,6347,232,239,139,2676,0
3093,168,7,450,-35,6357,226,243,151,2698,0
3093,175,9,459,-15,6367,225,245,153,2721,0
3093,161,10,454,-15,6377,230,243,143,2743,0
3090,167,11,451,-18,6387,229,244,146,2766,0
3090,168,12,450,-18,6398,230,245,145,2789,0
3086,154,13,450,-22,6408,235,241,134,2812,0
3083,186,9,450,-25,6419,222,247,159,2835,0
3086,197,5,450,-22,6429,219,244,161,2858,0
3086,162,5,450,-22,6440,225,241,150,2881,0
3086,137,11,450,-22,6451,237,236,129,2905,0
3077,160,10,450,-31,6462,231,242,142,2928,0
3080,201,11,450,-28,6473,216,250,168,2952,0
3080,150,9,450,-28,6485,232,240,139,2976,0
3077,133,11,450,-31,6496,238,235,126,3000,0
3073,157,14,446,36,6508,235,241,134,3024,0
3067,178,17,424,33,6519,225,248,148,3048,0
3070,184,15,404,36,6531,222,249,156,3072,0
3073,173,11,384,39,6543,227,245,149,3097,0
3073,161,11,366,39,6555,231,243,142,3121,0
3067,153,14,350,33,6567,236,240,132,3146,0
3060,168,14,335,26,6580,230,245,143,3171,0
3064,177,10,323,30,6592,225,246,153,3195,0
3064,243,2,313,30,6604,215,240,163,3220,0
3070,322,8,306,36,6617,199,232,173,3245,0
3077,355,10,301,43,6630,204,222,157,3270,0
3077,19,12,300,43,6642,211,214,138,3295,0
3073,36,12,300,39,6655,219,213,128,3320,0
3067,72,14,300,33,6668,236,211,103,3346,0
3054,90,13,300,20,6682,239,219,109,3371,0
3050,111,8,300,16,6692,234,231,129,3396,0
3044,121,8,300,10,6664,235,233,130,3422,0
3041,131,5,301,7,6635,229,237,142,3447,0
3037,110,6,306,3,6606,231,233,135,3473,0
3034,98,11,313,0,6577,238,224,115,3499,0
3027,109,12,323,-6,6549,241,226,113,3524,0
2965,345,14,330,26,5977,192,217,163,4052,0
2975,315,15,330,36,5948,180,227,187,4079,0
2982,16,8,330,43,5920,214,224,147,4106,0
2975,59,14,331,36,5891,230,210,110,4133,0
2968,45,11,335,29,5863,223,215,125,4160,0
2968,26,7,342,29,5835,217,225,144,4187,0
2968,72,12,351,29,5806,233,217,114,4214,0
2959,78,18,350,119,5778,240,205,90,4241,0
2949,70,13,335,109,5750,234,213,108,4268,0
2942,72,8,323,102,5721,229,226,130,4295,0
2942,94,12,313,111,5693,238,222,113,4323,0
2932,92,18,306,98,5665,245,210,88,4350,0
2922,87,14,285,95,5636,240,215,102,4377,0
2916,81,13,256,89,5608,237,216,107,4405,0
2909,85,30,228,82,5580,246,175,35,4432,0
2880,84,32,201,53,5552,245,169,0,4459,0
2870,76,23,175,43,5523,241,190,67,4487,0
2857,72,25,150,33,5495,239,182,59,4514,0
2824,277,12,30,3,5327,186,242,195,4680,0
2837,269,30,42,10,5299,128,234,237,4708,0
2860,269,36,67,33,5271,106,226,245,4735,0
2883,271,35,95,56,5243,109,226,243,4763,0
2903,275,32,124,76,5215,119,228,239,4791,0
2955,161,10,541,128,4826,230,243,143,5183,0
2952,148,10,571,125,4798,234,239,136,5211,0
2949,162,6,601,122,4770,226,242,149,5239,0
2949,80,4,631,122,4743,225,232,142,5267,0
2945,63,14,633,49,4715,232,211,108,5295,0
2936,59,13,607,40,4688,229,213,115,5324,0
2932,34,7,582,36,4660,219,224,141,5352,0
2932,37,10,558,42,4633,220,218,132,5380,0
2926,9,10,534,36,4606,209,221,149,5408,0
2929,4,10,511,46,4578,207,220,151,5437,0
2916,65,9,319,46,4334,229,222,126,5692,0
2913,45,4,300,43,4307,221,231,146,5721,0
2913,51,3,283,43,4280,221,232,147,5749,0
2913,86,10,268,46,4253,235,223,119,5778,0
2903,85,8,256,33,4226,232,226,126,5806,0
2903,0,1,247,33,4199,217,236,156,5835,0
2903,72,2,234,33,4173,222,234,149,5863,0
2900,45,1,216,30,4146,219,236,154,5892,0
2903,301,4,201,33,4119,208,238,168,5920,0
2906,51,3,190,49,4093,221,232,147,5949,0
2903,81,10,182,46,4066,233,223,121,5977,0
2896,80,12,175,39,4039,236,219,113,6006,0
2890,80,12,162,33,4013,236,219,113,6035,0
2883,94,13,153,36,3987,240,220,107,6063,0
2873,124,10,150,26,3960,238,233,125,6092,0
2873,142,11,127,26,3934,236,237,130,6121,0
2867,135,13,108,20,3907,240,234,120,6149,0
2863,140,12,95,16,3881,238,236,127,6178,0
2857,119,16,90,10,3855,246,224,101,6207,0
2847,110,17,85,10,3829,246,220,97,6235,0
2840,112,9,60,3,3803,235,231,127,6264,0
2840,110,5,30,3,3777,228,234,140,6293,0
2837,121,4,0,0,3751,227,236,144,6322,0
2834,135,2,0,0,3725,222,238,151,6350,0
2834,58,4,0,0,3699,223,230,143,6379,0
2831,45,10,0,0,3673,223,218,129,6408,0
2827,14,10,0,0,3648,210,218,144,6437,0
2827,356,10,30,6,3622,204,222,156,6466,0
2827,0,9,30,3,3597,206,222,154,6494,0
2827,346,10,30,3,3571,200,223,162,6523,0
2831,10,12,42,7,3546,207,216,145,6499,0
2827,17,13,60,9,3520,208,211,138,6474,0
2827,354,14,67,9,3495,196,215,156,6449,0
2827,17,13,85,16,3470,208,211,138,6424,0
2824,9,11,95,23,3445,208,219,147,6400,0
2827,11,6,108,23,3420,214,228,151,6375,0
2821,45,2,124,17,3395,220,234,151,6351,0
2827,0,0,134,26,3370,218,238,156,6326,0
2821,74,6,150,23,3345,228,228,135,6302,0
2818,337,4,162,17,3320,212,234,161,6277,0
2824,338,3,175,23,3296,214,235,160,6253,0
2818,56,5,190,20,3271,224,228,140,6229,0
2818,37,7,201,20,3247,220,224,140,6204,0
2814,7,6,216,19,3222,213,228,153,6180,0
2818,0,5,228,23,3198,212,230,156,6156,0
2814,45,8,242,23,3174,223,223,135,6132,0
2811,45,6,247,23,3150,222,226,139,6108,0
2811,73,5,256,23,3126,226,230,139,6084,0
2808,85,9,268,27,3102,233,225,124,6060,0
2801,63,4,270,-2,3078,224,231,143,6036,0
2802,0,1,272,4,3055,217,236,156,6012,0
2800,104,6,277,32,3031,230,233,136,5989,0
2795,107,6,258,27,3008,230,233,137,5965,0
2794,100,4,242,39,2985,227,234,142,5941,0
2791,95,5,228,36,2962,229,232,138,5918,0
2788,94,7,216,33,2938,232,229,130,5894,0
2783,101,8,201,33,2916,233,230,129,5871,0
2781,128,6,190,31,2893,230,236,140,5847,0
2780,138,6,175,30,2870,230,238,141,5824,0
2778,112,9,162,35,2848,235,231,127,5800,0
2771,103,8,150,28,2825,233,230,130,5777,0
2770,111,8,134,27,2803,234,231,129,5754,0
2764,130,7,124,21,2781,232,236,136,5731,0
2764,180,4,120,21,2759,221,242,156,5708,0
2763,147,5,120,30,2737,227,239,147,5685,0
2760,138,7,108,27,2716,231,238,139,5662,0
2759,150,9,95,26,2694,233,240,138,5639,0
2756,160,12,90,23,2673,232,242,140,5616,0
2755,163,12,90,22,2652,231,243,141,5594,0
2752,183,9,90,19,2631,223,246,157,5571,0
2754,188,7,95,21,2610,221,245,159,5548,0
2753,167,6,108,25,2589,225,242,151,5526,0
2754,148,6,120,27,2569,228,240,145,5503,0
2750,117,8,108,34,2549,235,232,129,5481,0
2746,118,10,95,30,2529,238,231,123,5459,0
2740,119,14,85,28,2509,244,227,108,5437,0
2731,121,18,67,19,2489,248,223,96,5414,0
2723,132,17,60,11,2470,245,228,105,5392,0
2717,138,17,42,13,2451,244,232,110,5370,0
2710,137,16,30,6,2432,243,233,114,5348,0
2704,139,10,30,1,2413,235,237,132,5327,0
2703,167,4,0,0,2394,223,241,153,5305,0
2703,162,4,0,0,2376,223,240,152,5283,0
2702,96,2,0,0,2358,223,236,149,5262,0
2702,343,6,30,-1,2340,207,230,162,5240,0
2705,323,14,30,6,2323,185,225,180,5219,0
2712,328,16,42,14,2305,178,219,180,5197,0
2714,358,16,67,18,2288,194,209,151,5176,0
2712,4,15,85,19,2271,199,210,147,5155,0
2714,0,12,108,26,2255,203,218,152,5134,0
2713,31,10,127,29,2239,218,218,135,5113,0
2708,59,12,150,23,2223,229,215,117,5092,0
2701,59,8,153,21,2207,227,223,130,5071,0
2699,41,5,162,19,2192,220,229,145,5050,0
2697,27,6,175,19,2177,217,226,145,5030,0
2697,351,9,180,22,2162,204,225,159,5009,0
2699,341,12,180,20,2148,194,222,166,4989,0
2702,338,13,180,29,2134,192,222,168,4968,0
2705,341,9,180,38,2120,202,228,164,4948,0
2706,344,3,182,43,2106,213,234,159,4928,0
2707,315,1,190,47,2093,217,237,158,4908,0
2706,85,5,201,47,2081,228,231,137,4888,0
2699,77,11,192,41,2068,234,219,115,4868,0
2692,66,8,170,34,2056,229,224,128,4849,0
2691,72,5,150,33,2045,226,230,138,4829,0
2688,80,7,134,30,2033,230,228,131,4809,0
2685,72,11,124,42,2022,233,218,116,4790,0
2677,75,17,108,34,2012,239,205,91,4771,0
2666,87,21,95,23,2002,245,202,76,4751,0
2654,104,22,85,25,1992,251,206,72,4732,0
2642,119,23,67,20,1983,252,213,75,4713,0
2631,125,21,42,9,1974,250,220,88,4695,0
2622,112,15,30,9,1966,245,223,102,4676,0
2613,57,8,0,0,1958,226,223,132,4657,0
2616,329,13,0,0,1950,187,223,175,4639,0
2623,321,17,30,13,1943,175,222,186,4620,0
2628,333,15,42,11,1936,184,220,174,4602,0
2631,0,16,60,20,1930,195,209,150,4584,0
2628,22,19,60,16,1905,205,197,123,4566,0
2623,29,18,60,10,1878,211,198,118,4548,0
2618,23,14,67,9,1852,212,210,133,4530,0
2618,27,11,85,9,1825,216,216,136,4513,0
2613,30,10,95,9,1798,217,218,136,4495,0
2612,347,11,108,15,1772,198,222,162,4478,0
2616,335,15,127,21,1745,184,218,173,4461,0
2619,346,14,150,30,1719,191,217,163,4444,0
2619,0,11,162,34,1667,204,220,153,4410,0
2620,353,10,175,38,1641,203,223,158,4393,0
2620,29,11,192,37,1616,216,217,135,4377,0
2614,47,15,212,25,1590,224,205,111,4360,0
2608,33,13,228,26,1565,217,212,128,4344,0
2607,18,9,242,20,1539,213,220,144,4328,0
2605,31,10,258,26,1514,218,218,135,4312,0
2602,40,13,277,25,1489,221,212,124,4296,0
2596,46,15,295,17,1465,224,207,114,4281,0
2590,44,13,309,21,1440,222,210,120,4265,0
2587,36,12,323,18,1416,219,212,127,4250,0
2583,27,13,330,21,1392,214,212,131,4235,0
2581,14,12,330,19,1368,209,216,143,4220,0
2580,357,8,330,19,1345,207,226,156,4205,0
2581,330,4,330,28,1321,210,235,163,4190,0
2582,79,2,330,32,1298,222,234,148,4176,0
2579,88,8,330,25,1276,233,227,126,4161,0
2572,84,7,330,24,1253,230,228,131,4147,0
2572,63,4,331,26,1231,224,231,143,4133,0
2570,66,9,335,24,1209,229,223,127,4119,0
2563,68,14,342,19,1188,233,212,108,4106,0
2556,51,13,351,14,1167,226,211,117,4092,0
2552,16,11,362,16,1146,211,217,142,4079,0
2553,15,9,376,16,1126,212,221,146,4066,0
2550,55,10,390,16,1106,226,219,126,4053,0
2544,71,9,402,15,1087,231,222,124,4040,0
2539,78,8,417,15,1068,231,226,128,4027,0
2534,69,7,430,9,1050,227,227,134,4015,0
2533,63,8,443,13,1032,228,223,128,4002,0
2527,66,10,458,5,1015,230,220,122,3990,0
2524,37,5,466,8,999,220,229,146,3979,0
2527,45,5,474,14,983,222,228,142,3967,0
2522,67,11,485,9,967,231,218,119,3955,0
2515,61,12,497,4,953,230,215,116,3944,0
2509,54,13,510,-3,939,227,212,116,3933,0
2503,50,12,524,-4,926,225,214,121,3922,0
2499,43,9,509,21,914,222,220,133,3912,0
2497,32,6,485,19,902,219,227,145,3901,0
2497,55,8,457,19,883,225,223,132,3891,0
3031,155,16,134,-2,5287,237,240,127,1767,0
3027,162,14,150,-3,5305,233,243,138,1786,0
3027,167,13,170,6,5322,230,244,144,1806,0
3024,167,13,190,3,5340,230,244,144,1826,0
3024,153,14,201,10,5358,236,240,132,1830,0
3018,155,13,210,4,5376,235,241,135,1830,0
3018,173,10,210,4,5394,226,245,150,1831,0
3014,161,10,212,6,5412,230,243,143,1832,0
3014,188,9,218,6,5431,221,247,159,1834,0
3018,197,9,228,4,5449,218,248,164,1836,0
3018,163,11,242,10,5468,231,243,143,1839,0
3014,161,12,256,13,5486,232,243,140,1842,0
3014,207,11,268,16,5505,213,250,171,1846,0
3021,217,10,270,20,5524,209,250,176,1850,0
3021,171,10,272,20,5543,227,245,150,1854,0
3018,173,9,277,20,5562,226,245,151,1860,0
3018,190,5,285,23,5581,220,244,159,1865,0
3018,233,7,295,23,5600,208,247,176,1871,0
3024,213,11,306,36,5620,210,250,175,1878,0
3024,186,14,313,36,5639,222,249,158,1885,0
3027,192,14,323,39,5659,218,250,162,1892,0
3064,210,17,509,99,5879,205,254,180,2001,0
3067,189,13,492,46,5900,220,250,161,2014,0
3064,205,13,469,30,5920,212,251,172,2026,0
3070,219,13,446,36,5941,205,252,182,2039,0
3073,225,13,424,39,5962,202,252,185,2053,0
3080,232,12,404,39,5983,201,251,186,2067,0
3083,232,8,382,42,6004,207,248,178,2081,0
3086,241,12,361,36,6025,197,250,190,2095,0
3093,235,11,339,43,6046,200,250,187,2110,0
3096,223,10,319,42,6067,207,250,178,2125,0
3103,196,11,277,43,6090,217,249,165,2156,0
3106,180,10,255,46,6097,224,247,155,2172,0
3103,143,14,234,33,6105,239,236,123,2188,0
3096,144,14,212,26,6112,239,237,124,2205,0
3093,197,11,192,20,6119,217,250,166,2222,0
3100,205,13,170,27,6126,212,251,172,2239,0
3100,193,13,150,23,6134,218,250,163,2256,0
3103,198,5,95,-5,6218,218,244,161,2464,0
3103,198,7,124,-9,6227,218,246,163,2484,0
3103,157,8,153,-15,6235,229,241,145,2505,0
3100,169,8,182,-15,6244,226,244,151,2525,0
3103,175,5,212,-12,6253,223,243,154,2546,0
3100,112,8,242,-22,6262,235,231,128,2567,0
3093,180,3,272,-32,6271,221,241,156,2588,0
3100,219,3,301,-28,6280,216,243,164,2609,0
3096,135,5,331,-32,6290,228,238,144,2631,0
3096,157,7,361,-32,6299,228,241,146,2652,0
3093,162,8,391,-35,6309,228,242,147,2674,0
3096,166,4,421,-32,6319,223,241,153,2696,0
3093,122,4,451,-35,6329,228,236,143,2718,0
3090,148,6,481,-38,6339,228,240,145,2741,0
3090,156,6,484,-18,6349,228,241,147,2763,0
3086,150,5,481,-22,6359,227,240,147,2785,0
3086,139,5,480,-22,6369,227,238,145,2808,0
3083,122,4,480,-25,6380,228,236,143,2831,0
3083,273,5,480,-25,6391,207,241,173,2854,0
3090,299,2,480,-18,6401,212,238,164,2877,0
3086,103,5,480,-22,6412,229,233,138,2900,0
3083,101,7,480,-25,6423,233,230,130,2924,0
3077,90,4,480,-31,6434,226,233,141,2947,0
3080,259,4,480,-28,6446,211,241,169,2971,0
3083,90,1,480,-25,6457,221,236,151,2994,0
3077,81,10,480,40,6468,233,223,121,3018,0
3070,86,10,467,36,6480,235,223,119,3042,0
3067,90,1,446,33,6492,221,236,151,3066,0
3070,225,3,426,36,6504,215,242,164,3090,0
3070,157,8,408,36,6516,229,241,145,3114,0
3067,162,9,391,33,6528,229,243,145,3139,0
3067,135,5,376,33,6540,228,238,144,3163,0
3064,37,2,362,30,6552,219,234,151,3188,0
3064,315,5,351,30,6565,206,235,169,3212,0
3067,299,7,342,33,6577,200,237,177,3237,0
3073,242,4,335,39,6590,213,242,167,3262,0
3070,168,10,331,36,6603,228,244,147,3287,0
3070,167,14,330,36,6615,231,244,141,3312,0
3067,147,16,330,33,6628,239,237,123,3337,0
3060,125,19,330,26,6641,248,224,97,3362,0
3050,123,16,330,16,6655,245,227,106,3387,0
3047,129,10,330,13,6668,237,234,126,3412,0
3041,121,4,330,7,6672,227,236,144,3438,0
3041,14,4,331,7,6643,216,231,153,3463,0
3041,47,8,335,7,6615,223,223,134,3489,0
2988,53,7,360,49,6043,224,224,134,4012,0
2985,32,15,360,46,6015,216,205,122,4038,0
2985,353,17,360,46,5986,188,207,155,4065,0
2988,343,13,360,49,5958,192,219,165,4092,0
2985,18,9,360,46,5929,213,220,144,4119,0
2982,41,14,361,43,5901,221,208,119,4146,0
2975,40,15,365,36,5873,220,207,118,4173,0
2972,56,11,361,132,5844,227,218,123,4200,0
2965,93,15,342,125,5816,242,216,100,4227,0
2955,99,16,324,115,5788,244,217,97,4254,0
2949,91,11,309,109,5759,237,223,115,4281,0
2945,90,11,295,105,5731,237,223,116,4308,0
2936,104,15,285,96,5703,244,220,102,4335,0
2929,106,17,277,98,5675,247,217,93,4362,0
2919,105,13,272,85,5646,242,223,108,4390,0
2906,92,28,240,79,5590,250,186,46,4444,0
2883,83,30,210,56,5562,245,175,38,4472,0
2873,79,23,180,49,5534,243,192,68,4499,0
2860,83,24,150,36,5506,245,192,63,4526,0
2827,288,14,0,0,5337,181,238,197,4692,0
2837,279,29,30,10,5309,129,229,233,4719,0
2860,271,35,60,33,5281,109,226,243,4747,0
2880,268,36,90,53,5253,108,227,244,4775,0
2903,269,34,120,76,5226,116,230,241,4802,0
2922,272,29,150,95,5198,131,234,234,4830,0
2939,275,28,180,112,5170,133,233,233,4858,0
2955,277,32,210,128,5142,120,227,238,4886,0
2975,283,20,240,148,5114,160,236,214,4914,0
2955,135,5,480,128,4892,228,238,144,5137,0
2949,144,6,510,122,4865,229,239,143,5165,0
2949,152,6,540,122,4837,227,240,147,5193,0
2945,131,4,570,118,4810,227,237,145,5221,0
2945,188,2,600,118,4782,219,240,157,5249,0
2949,180,2,630,122,4755,220,240,157,5277,0
2949,95,10,618,49,4727,236,225,120,5306,0
2939,85,11,592,43,4700,236,221,114,5334,0
2936,25,4,566,40,4673,218,231,150,5362,0
2936,20,8,541,40,4645,215,224,145,5390,0
2932,9,10,516,42,4618,209,221,149,5418,0
2926,80,9,319,56,4374,233,223,122,5673,0
2919,85,8,297,49,4347,232,226,126,5702,0
2916,63,3,277,46,4320,222,233,146,5730,0
2916,93,5,258,46,4293,228,232,138,5759,0
2909,103,12,242,39,4266,240,225,113,5787,0
2903,113,8,228,36,4240,234,232,129,5815,0
2903,180,3,218,33,4213,220,241,156,5844,0
2903,135,4,212,33,4186,227,238,145,5872,0
2900,167,4,192,30,4160,223,241,153,5901,0
2903,203,7,175,33,4133,217,247,166,5929,0
2903,155,10,162,33,4106,231,241,141,5958,0
2896,135,12,153,39,4080,239,235,124,5987,0
2893,124,12,150,36,4054,240,231,118,6015,0
2886,117,14,134,29,4027,243,227,110,6044,0
2880,111,16,124,23,4001,246,221,98,6072,0
2870,120,14,120,23,3975,244,227,109,6101,0
2867,139,13,108,20,3948,239,236,124,6130,0
2860,139,13,85,13,3922,239,236,124,6158,0
2857,140,12,67,10,3896,237,236,128,6187,0
2854,123,16,60,7,3870,245,227,106,6216,0
2844,115,13,60,-2,3844,243,226,110,6244,0
2840,113,6,42,3,3818,231,234,136,6273,0
2837,101,4,30,0,3792,226,234,144,6302,0
2834,45,3,0,0,3766,220,232,149,6330,0
2834,352,5,30,-2,3740,211,231,158,6359,0
2837,6,6,30,3,3715,212,227,153,6388,0
2834,19,9,30,0,3689,214,220,143,6416,0
2834,5,11,30,3,3663,205,218,149,6445,0
2834,0,12,42,7,3638,202,217,152,6474,0
2834,0,12,60,13,3612,202,217,152,6503,0
2834,345,13,60,10,3587,195,220,163,6507,0
2837,10,12,67,13,3562,207,216,145,6482,0
2831,22,11,85,7,3537,213,217,139,6457,0
2834,355,9,95,16,3511,206,224,157,6432,0
2834,37,9,108,16,3486,220,220,135,6407,0
2827,27,7,124,16,3461,217,224,143,6383,0
2827,43,8,134,26,3436,222,223,136,6358,0
2821,66,6,150,17,3412,226,228,137,6333,0
2821,0,0,162,17,3387,218,238,156,6309,0
2821,45,3,175,20,3362,220,232,149,6284,0
2821,349,4,190,23,3338,213,233,158,6260,0
2821,18,2,201,20,3313,217,234,154,6236,0
2821,45,3,216,20,3289,220,232,149,6211,0
2821,45,4,228,23,3264,221,230,145,6187,0
2818,39,3,240,20,3240,220,232,149,6163,0
2818,0,2,240,14,3216,216,235,156,6138,0
2818,60,5,240,14,3192,224,229,140,6114,0
2814,78,8,240,10,3168,231,226,128,6090,0
2808,102,8,240,4,3144,234,230,128,6066,0
2804,107,7,240,0,3121,233,232,131,6042,0
2801,90,2,240,3,3097,223,235,148,6018,0
2803,90,2,242,12,3073,223,235,148,5994,0
2799,96,6,247,8,3050,231,231,133,5970,0
2796,87,4,234,28,3027,226,233,142,5947,0
2795,67,4,216,27,3004,223,232,144,5923,0
2792,53,5,201,37,2981,223,229,142,5899,0
2790,52,8,190,35,2958,225,223,132,5875,0
2785,63,11,175,30,2935,230,218,121,5852,0
2779,72,8,162,29,2912,229,226,130,5828,0
2776,95,6,150,26,2890,229,231,136,5805,0
2773,107,7,134,23,2868,233,232,131,5782,0
2771,111,8,124,28,2845,234,231,129,5758,0
2766,115,12,108,23,2823,240,228,117,5735,0
2759,139,9,95,16,2801,235,237,133,5712,0
2760,186,7,90,17,2780,222,246,158,5689,0
2761,156,8,90,18,2758,230,241,144,5666,0
2758,143,12,85,25,2737,238,237,127,5643,0
2753,148,16,67,20,2715,239,237,123,5620,0
2748,159,17,60,15,2694,236,241,129,5597,0
2746,171,17,60,13,2673,229,246,142,5574,0
